,stop_id,stop_name,day,total_usage,num_routes,earliest,latest,num_arrivals,arrival_diff,stop_type,lat,long
648,5908,NE M L King & Fargo,0,33.0,1,0,1380,75,18.4,Bus Station,45.49740175,-122.57405545
649,5908,NE M L King & Fargo,1,24.0,1,0,1380,61,22.62295081967213,Bus Station,45.4973887,-122.568504
650,5938,NE M L King & Morris,0,51.0,1,0,1380,75,18.4,Bus Station,45.4973887,-122.568504
651,5938,NE M L King & Morris,1,28.5,1,0,1380,61,22.62295081967213,Bus Station,45.4964279,-122.5616799
652,5931,NE M L King & Knott,0,44.0,1,0,1380,75,18.4,Bus Station,45.4964279,-122.5616799
653,5931,NE M L King & Knott,1,27.0,1,0,1380,61,22.62295081967213,Bus Station,45.4957627,-122.55829
654,5951,NE M L King & Sacramento,0,48.0,1,0,1380,75,18.4,Bus Station,45.4957627,-122.55829
655,5951,NE M L King & Sacramento,1,37.0,1,0,1380,61,22.62295081967213,Bus Station,45.4959362,-122.5560532
656,5955,NE M L King & Tillamook,0,21.0,1,0,1380,75,18.4,Bus Station,45.4959362,-122.5560532
657,5955,NE M L King & Tillamook,1,12.0,1,0,1380,61,22.62295081967213,Bus Station,45.4965551,-122.5480201
658,5914,NE M L King & Hancock,0,16.0,1,0,1380,75,18.4,Bus Station,45.4965551,-122.5480201
659,5914,NE M L King & Hancock,1,12.0,1,0,1380,61,22.62295081967213,Bus Station,45.4968873,-122.5434894
660,5960,NE M L King & Weidler,0,57.0,1,0,1380,75,18.4,Bus Station,45.4968873,-122.5434894
661,5960,NE M L King & Weidler,1,47.0,1,0,1380,61,22.62295081967213,Bus Station,45.4969711,-122.5407171
662,5958,NE M L King & Wasco,0,18.0,1,0,1380,75,18.4,Bus Station,45.4969711,-122.5407171
663,5958,NE M L King & Wasco,1,12.0,1,0,1380,61,22.62295081967213,Bus Station,45.4970675,-122.53766415
664,5917,NE M L King & Holladay,0,153.0,1,0,1380,75,18.4,Bus Station,45.4970675,-122.53766415
665,5917,NE M L King & Holladay,1,116.0,1,0,1380,61,22.62295081967213,Bus Station,45.4972025,-122.5341674
666,5912,NE M L King & Hoyt,0,23.0,2,0,1380,124,11.129032258064516,Bus Station,45.4972025,-122.5341674
667,5912,NE M L King & Hoyt,1,19.5,2,0,1380,106,13.0188679245283,Bus Station,45.4973675,-122.5299843
668,5901,NE M L King & E Burnside,0,67.0,2,0,1380,124,11.129032258064516,Bus Station,45.4973675,-122.5299843
669,5901,NE M L King & E Burnside,1,39.5,2,0,1380,106,13.0188679245283,Bus Station,45.49786095,-122.5235491
670,13613,SE M L King & Stark,0,39.0,2,0,1380,124,11.129032258064516,Bus Station,45.49786095,-122.5235491
671,13613,SE M L King & Stark,1,30.5,2,0,1380,106,13.0188679245283,Bus Station,45.4982303,-122.5213421
672,13584,SE M L King & Morrison,0,30.0,2,0,1380,124,11.129032258064516,Bus Station,45.4982303,-122.5213421
673,13584,SE M L King & Morrison,1,21.5,2,0,1380,106,13.0188679245283,Bus Station,45.49874,-122.5184108
674,2643,Hawthorne Bridge Ramp & SE M L King,0,29.0,1,0,1380,75,18.4,Bus Station,45.49874,-122.5184108
675,2643,Hawthorne Bridge Ramp & SE M L King,1,19.5,1,0,1380,61,22.62295081967213,Bus Station,45.4989083,-122.513864
676,11956,SW Main & 2nd,0,50.0,4,0,1380,169,8.165680473372781,Bus Station,45.4989083,-122.513864
677,11956,SW Main & 2nd,1,23.0,3,0,1380,137,10.072992700729928,Bus Station,45.4980576,-122.5106245
678,12790,SW Jefferson between 4th & 5th,0,103.0,2,0,1380,105,13.142857142857142,Bus Station,45.4980576,-122.5106245
679,12790,SW Jefferson between 4th & 5th,1,35.5,2,0,1380,68,20.294117647058822,Bus Station,45.4970586,-122.5068123
680,3049,SW Jefferson & 10th,0,48.0,4,0,1380,119,11.596638655462185,Bus Station,45.4970586,-122.5068123
681,3049,SW Jefferson & 10th,1,16.0,2,0,1380,68,20.294117647058822,Bus Station,45.4965193,-122.5047669
682,3051,SW Jefferson & 13th,0,23.0,4,0,1380,119,11.596638655462185,Bus Station,45.4965193,-122.5047669
683,3051,SW Jefferson & 13th,1,7.0,2,0,1380,68,20.294117647058822,Bus Station,45.4959442,-122.5023629
684,14408,SW Jefferson & 17th,0,2.0,2,0,1380,88,15.681818181818182,Bus Station,45.4959442,-122.5023629
685,14408,SW Jefferson & 17th,1,0.0,1,0,1380,61,22.62295081967213,Bus Station,45.4952575,-122.4989783
686,1293,NE Dekum & 6th,0,76.0,3,0,1380,141,9.787234042553193,Bus Station,45.4952575,-122.4989783
687,1293,NE Dekum & 6th,1,62.5,3,0,1380,117,11.794871794871796,Bus Station,45.4947864,-122.4966802
688,1265,NE Dekum & Durham,0,36.0,3,0,1380,141,9.787234042553193,Bus Station,45.4947864,-122.4966802
689,1265,NE Dekum & Durham,1,27.5,3,0,1380,117,11.794871794871796,Bus Station,45.4938888,-122.4923365
690,1264,NE Dekum & Dean,0,36.0,3,0,1380,141,9.787234042553193,Bus Station,45.4938888,-122.4923365
691,1264,NE Dekum & Dean,1,20.0,3,0,1380,117,11.794871794871796,Bus Station,45.4934059,-122.4900239
692,6794,NE 15th & Junior,0,41.0,1,240,1380,69,16.52173913043478,Bus Station,45.4934059,-122.4900239
693,6794,NE 15th & Junior,1,22.5,1,300,1320,53,19.245283018867923,Bus Station,45.4923299,-122.4847211
694,6804,NE 15th & Rosa Parks Way,0,15.0,1,240,1380,69,16.52173913043478,Bus Station,45.4923299,-122.4847211
695,6804,NE 15th & Rosa Parks Way,1,10.0,1,300,1320,53,19.245283018867923,Bus Station,45.4923299,-122.4847211
696,6797,NE 15th & Holman,0,16.0,1,240,1380,69,16.52173913043478,Bus Station,45.4923299,-122.4847211
697,6797,NE 15th & Holman,1,7.0,1,300,1320,53,19.245283018867923,Bus Station,45.4929678,-122.4878834
698,6772,NE 15th & Ainsworth,0,18.0,1,240,1380,69,16.52173913043478,Bus Station,45.4929678,-122.4878834
699,6772,NE 15th & Ainsworth,1,10.0,1,300,1320,53,19.245283018867923,Bus Station,45.4934059,-122.4900239
700,6793,NE 15th & Jarrett,0,13.0,1,240,1380,69,16.52173913043478,Bus Station,45.4934059,-122.4900239
701,6793,NE 15th & Jarrett,1,9.0,1,300,1320,53,19.245283018867923,Bus Station,45.4940456,-122.4930885
702,6796,NE 15th & Killingsworth,0,54.0,1,240,1380,69,16.52173913043478,Bus Station,45.4940456,-122.4930885
703,6796,NE 15th & Killingsworth,1,39.0,1,300,1320,53,19.245283018867923,Bus Station,45.4944358,-122.4950068
704,6813,NE 15th & Sumner,0,11.0,1,300,1380,69,15.652173913043478,Bus Station,45.4944358,-122.4950068
705,6813,NE 15th & Sumner,1,9.5,1,300,1380,53,20.37735849056604,Bus Station,45.4952575,-122.4989783
706,6774,NE 15th & Alberta,0,134.0,1,300,1380,69,15.652173913043478,Bus Station,45.4952575,-122.4989783
707,6774,NE 15th & Alberta,1,93.5,1,300,1380,53,20.37735849056604,Bus Station,45.4959442,-122.5023629
708,6788,NE 15th & Going,0,29.0,1,300,1380,69,15.652173913043478,Bus Station,45.4959442,-122.5023629
709,6788,NE 15th & Going,1,15.5,1,300,1380,53,20.37735849056604,Bus Station,45.4963023,-122.5039314
710,6805,NE 15th & Prescott,0,23.0,1,300,1380,69,15.652173913043478,Bus Station,45.4963023,-122.5039314
711,6805,NE 15th & Prescott,1,15.5,1,300,1380,53,20.37735849056604,Bus Station,45.4970586,-122.5068123
712,6802,NE 15th & Mason,0,11.0,1,300,1380,69,15.652173913043478,Bus Station,45.4970586,-122.5068123
713,6802,NE 15th & Mason,1,6.5,1,300,1380,53,20.37735849056604,Bus Station,45.4980576,-122.5106245
714,6784,NE 15th & Failing,0,14.0,1,300,1380,69,15.652173913043478,Bus Station,45.4980576,-122.5106245
715,6784,NE 15th & Failing,1,9.0,1,300,1380,53,20.37735849056604,Bus Station,45.4989083,-122.513864
716,6786,NE 15th & Fremont,0,68.0,1,300,1380,69,15.652173913043478,Bus Station,45.4989083,-122.513864
717,6786,NE 15th & Fremont,1,48.0,1,300,1380,53,20.37735849056604,Bus Station,45.4985814,-122.5193221
718,6809,NE 15th & Siskiyou,0,13.0,1,300,1380,69,15.652173913043478,Bus Station,45.4985814,-122.5193221
719,6809,NE 15th & Siskiyou,1,9.0,1,300,1380,53,20.37735849056604,Bus Station,45.4982303,-122.5213421
720,6800,NE 15th & Knott,0,23.0,1,300,1380,69,15.652173913043478,Bus Station,45.4982303,-122.5213421
721,6800,NE 15th & Knott,1,14.0,1,300,1380,53,20.37735849056604,Bus Station,45.49786095,-122.5235491
722,6778,NE 15th & Brazee,0,8.0,1,300,1380,69,15.652173913043478,Bus Station,45.49786095,-122.5235491
723,6778,NE 15th & Brazee,1,3.5,1,300,1380,53,20.37735849056604,Bus Station,45.4973675,-122.5299843
724,6816,NE 15th & Thompson,0,9.0,1,300,1380,69,15.652173913043478,Bus Station,45.4973675,-122.5299843
725,6816,NE 15th & Thompson,1,5.0,1,300,1380,53,20.37735849056604,Bus Station,45.4972025,-122.5341674
726,6817,NE 15th & Tillamook,0,38.0,1,300,1380,69,15.652173913043478,Bus Station,45.4972025,-122.5341674
727,6817,NE 15th & Tillamook,1,17.0,1,300,1380,53,20.37735849056604,Bus Station,45.4970675,-122.53766415
728,6779,NE 15th & Weidler,0,27.0,1,300,1380,69,15.652173913043478,Bus Station,45.4970675,-122.53766415
729,6779,NE 15th & Weidler,1,21.5,1,300,1380,53,20.37735849056604,Bus Station,45.4969711,-122.5407171
730,6789,NE 15th & Halsey,0,28.0,1,300,1380,69,15.652173913043478,Bus Station,45.4969711,-122.5407171
731,6789,NE 15th & Halsey,1,15.5,1,300,1380,53,20.37735849056604,Bus Station,45.4968873,-122.5434894
732,6818,NE 16th & Multnomah,0,28.0,1,300,1380,69,15.652173913043478,Bus Station,45.4968873,-122.5434894
733,6818,NE 16th & Multnomah,1,15.5,1,300,1380,53,20.37735849056604,Bus Station,45.4965551,-122.5480201
734,4045,NE Multnomah & 13th,0,40.0,2,300,1380,114,9.473684210526317,Bus Station,45.4965551,-122.5480201
735,4045,NE Multnomah & 13th,1,25.5,2,300,1380,83,13.012048192771084,Bus Station,45.4959362,-122.5560532
736,4044,NE Multnomah & 11th,0,17.0,1,300,1380,69,15.652173913043478,Bus Station,45.4959362,-122.5560532
737,4044,NE Multnomah & 11th,1,12.0,1,300,1380,53,20.37735849056604,Bus Station,45.4957627,-122.55829
738,10876,NE Multnomah & 9th,0,40.0,4,60,1380,112,11.785714285714286,Bus Station,45.4957627,-122.55829
739,10876,NE Multnomah & 9th,1,14.5,3,60,1380,82,16.097560975609756,Bus Station,45.4973887,-122.568504
740,4043,NE Multnomah & Grand,0,33.0,2,300,1380,108,10.0,Bus Station,45.4973887,-122.568504
741,4043,NE Multnomah & Grand,1,21.0,2,300,1380,79,13.670886075949369,Bus Station,45.4974456,-122.5734008
742,11492,NE Multnomah & 3rd,0,41.0,4,60,1380,112,11.785714285714286,Bus Station,45.4974456,-122.5734008
743,11492,NE Multnomah & 3rd,1,20.5,3,60,1380,82,16.097560975609756,Bus Station,45.49740655,-122.57631075
744,7794,SW 6th & Sheridan,0,16.0,1,0,1380,70,19.714285714285715,Bus Station,45.49740655,-122.57631075
745,7794,SW 6th & Sheridan,1,3.5,1,300,1380,53,20.37735849056604,Bus Station,45.49741435,-122.5787257
746,5804,SW Terwilliger & Sam Jackson,0,14.0,1,0,1380,70,19.714285714285715,Bus Station,45.49741435,-122.5787257
747,5804,SW Terwilliger & Sam Jackson,1,1.0,1,360,1380,53,19.245283018867923,Bus Station,45.49742045,-122.58195
748,11010,SW Terwilliger & Campus,0,12.0,4,0,1380,137,10.072992700729928,Bus Station,45.49742045,-122.58195
749,11010,SW Terwilliger & Campus,1,3.0,4,0,1380,120,11.5,Bus Station,45.49742145,-122.5858366
750,8455,SW US Veterans Hosp Rd & Bldg 16,0,26.0,6,0,1380,146,9.452054794520548,Bus Station,45.49742145,-122.5858366
751,8455,SW US Veterans Hosp Rd & Bldg 16,1,6.5,8,0,1380,126,10.952380952380953,Bus Station,45.49743065,-122.5899056
752,1947,SW Gaines & 6th,0,8.0,2,0,1380,78,17.692307692307693,Bus Station,45.49743065,-122.5899056
753,1947,SW Gaines & 6th,1,1.5,2,0,1380,56,24.642857142857142,Bus Station,45.497436500000006,-122.59230855
754,1949,SW Gaines & 9th,0,11.0,2,0,1380,78,17.692307692307693,Bus Station,45.497436500000006,-122.59230855
755,1949,SW Gaines & 9th,1,2.0,2,0,1380,56,24.642857142857142,Bus Station,45.497442,-122.5946916
756,1945,SW Gaines & 11th,0,11.0,2,0,1380,78,17.692307692307693,Bus Station,45.497442,-122.5946916
757,1945,SW Gaines & 11th,1,9.5,2,0,1380,56,24.642857142857142,Bus Station,45.49745415,-122.59661405
758,6548,SW 11th & Gibbs,0,39.0,2,0,1380,78,17.692307692307693,Bus Station,45.49745415,-122.59661405
759,6548,SW 11th & Gibbs,1,27.0,2,0,1380,56,24.642857142857142,Bus Station,45.49746915,-122.5994423
760,5032,SW Sam Jackson Pk & US Veterans,0,139.0,6,0,1380,146,9.452054794520548,Bus Station,45.49746915,-122.5994423
761,5032,SW Sam Jackson Pk & US Veterans,1,36.0,8,0,1380,126,10.952380952380953,Bus Station,45.4974775,-122.60308735
762,5028,SW Sam Jackson Pk & OHSU,0,362.0,3,0,1380,136,10.147058823529411,Bus Station,45.4974775,-122.60308735
763,5028,SW Sam Jackson Pk & OHSU,1,134.5,3,0,1380,120,11.5,Bus Station,45.4974809,-122.60605585
764,5027,SW Sam Jackson Pk & Campus Dr,0,25.0,3,0,1380,136,10.147058823529411,Bus Station,45.4974809,-122.60605585
765,5027,SW Sam Jackson Pk & Campus Dr,1,7.0,3,0,1380,120,11.5,Bus Station,45.49749315,-122.6090603
766,9861,SW Terwilliger & Sam Jackson,0,4.0,1,0,1380,69,20.0,Bus Station,45.49749315,-122.6090603
767,9861,SW Terwilliger & Sam Jackson,1,3.0,1,0,1380,53,26.0377358490566,Bus Station,45.49754175,-122.61261805
768,7793,SW 6th between Sheridan & Caruthers,0,29.0,1,0,1380,69,20.0,Bus Station,45.49754175,-122.61261805
769,7793,SW 6th between Sheridan & Caruthers,1,26.5,1,0,1380,53,26.0377358490566,Bus Station,45.497546150000005,-122.6145557
770,7749,SW 6th & Broadway,0,19.0,1,0,1380,71,19.43661971830986,Bus Station,45.497546150000005,-122.6145557
771,7749,SW 6th & Broadway,1,8.0,1,0,1380,53,26.0377358490566,Bus Station,45.497552025000005,-122.618284525
772,7773,SW 6th & Mill,0,188.0,5,0,1380,204,6.764705882352941,Bus Station,45.497552025000005,-122.618284525
773,7773,SW 6th & Mill,1,66.5,5,0,1380,164,8.414634146341463,Bus Station,45.49745565,-122.62077475
774,7756,SW 6th & Clay,0,77.0,5,0,1380,204,6.764705882352941,Bus Station,45.49745565,-122.62077475
775,7756,SW 6th & Clay,1,36.5,5,0,1380,164,8.414634146341463,Bus Station,45.4970219,-122.6258902
776,7767,SW 6th & Main,0,117.0,5,0,1380,204,6.764705882352941,Bus Station,45.4970219,-122.6258902
777,7767,SW 6th & Main,1,46.5,5,0,1380,164,8.414634146341463,Bus Station,45.49683115,-122.6293097
778,7747,SW 6th & Alder,0,193.0,5,0,1380,204,6.764705882352941,Bus Station,45.49683115,-122.6293097
779,7747,SW 6th & Alder,1,133.0,5,0,1380,164,8.414634146341463,Bus Station,45.4967741,-122.63046605
780,9362,NE Multnomah & 3rd,0,29.0,3,0,1380,111,12.432432432432432,Bus Station,45.4967741,-122.63046605
781,9362,NE Multnomah & 3rd,1,26.5,2,0,1380,80,17.25,Bus Station,45.49757705,-122.63653385
782,4042,NE Multnomah & Grand,0,58.0,3,0,1380,111,12.432432432432432,Bus Station,45.49757705,-122.63653385
783,4042,NE Multnomah & Grand,1,49.0,2,0,1380,80,17.25,Bus Station,45.49850355,-122.6417059
784,4055,NE Multnomah & 9th,0,13.0,1,0,1380,72,19.166666666666668,Bus Station,45.49850355,-122.6417059
785,4055,NE Multnomah & 9th,1,5.5,1,0,1380,53,26.0377358490566,Bus Station,45.49935595,-122.6446547
786,9305,NE Multnomah & 11th,0,41.0,1,0,1380,72,19.166666666666668,Bus Station,45.49935595,-122.6446547
787,9305,NE Multnomah & 11th,1,22.0,1,0,1380,53,26.0377358490566,Bus Station,45.50116855,-122.6542325
788,4047,NE Multnomah & 13th,0,83.0,2,0,1380,118,11.694915254237287,Bus Station,45.50116855,-122.6542325
789,4047,NE Multnomah & 13th,1,44.5,2,0,1380,85,16.235294117647058,Bus Station,45.5151966,-122.6783666
790,6842,NE 16th & Multnomah,0,19.0,1,0,1380,72,19.166666666666668,Bus Station,45.5151966,-122.6783666
791,6842,NE 16th & Multnomah,1,13.0,1,0,1380,53,26.0377358490566,Bus Station,45.5122518,-122.5751208
792,9342,NE 15th & Halsey,0,11.0,1,0,1380,72,19.166666666666668,Bus Station,45.5122518,-122.5751208
793,9342,NE 15th & Halsey,1,11.0,1,0,1380,53,26.0377358490566,Bus Station,45.5115162,-122.6587221
794,6843,NE 15th & Broadway,0,60.0,1,0,1380,72,19.166666666666668,Bus Station,45.5115162,-122.6587221
795,6843,NE 15th & Broadway,1,46.5,1,0,1380,53,26.0377358490566,Bus Station,45.5086669,-122.658736
796,6834,NE 15th & Hancock,0,18.0,1,0,1380,72,19.166666666666668,Bus Station,45.5086669,-122.658736
797,6834,NE 15th & Hancock,1,16.0,1,0,1380,53,26.0377358490566,Bus Station,45.5048059,-122.6396164
798,6815,NE 15th & Thompson,0,5.0,1,0,1380,72,19.166666666666668,Bus Station,45.5048059,-122.6396164
799,6815,NE 15th & Thompson,1,4.5,1,0,1380,53,26.0377358490566,Bus Station,45.5019538,-122.6396664
800,6777,NE 15th & Brazee,0,6.0,1,0,1380,72,19.166666666666668,Bus Station,45.5019538,-122.6396664
801,6777,NE 15th & Brazee,1,4.0,1,0,1380,53,26.0377358490566,Bus Station,45.499818,-122.639662
802,6799,NE 15th & Knott,0,3.0,1,0,1380,72,19.166666666666668,Bus Station,45.499818,-122.639662
803,6799,NE 15th & Knott,1,2.5,1,0,1380,53,26.0377358490566,Bus Station,45.4979582,-122.6396321
804,6808,NE 15th & Siskiyou,0,1.0,1,0,1380,72,19.166666666666668,Bus Station,45.4979582,-122.6396321
805,6808,NE 15th & Siskiyou,1,1.5,1,0,1380,53,26.0377358490566,Bus Station,45.4960454,-122.6396244
806,6785,NE 15th & Fremont,0,31.0,1,0,1380,72,19.166666666666668,Bus Station,45.4960454,-122.6396244
807,6785,NE 15th & Fremont,1,27.0,1,0,1380,53,26.0377358490566,Bus Station,45.4933652,-122.6395963
808,6783,NE 15th & Failing,0,4.0,1,0,1380,72,19.166666666666668,Bus Station,45.4933652,-122.6395963
809,6783,NE 15th & Failing,1,4.5,1,0,1380,53,26.0377358490566,Bus Station,45.49336575,-122.63663575
810,6801,NE 15th & Mason,0,2.0,1,0,1380,72,19.166666666666668,Bus Station,45.49336575,-122.63663575
811,6801,NE 15th & Mason,1,2.5,1,0,1380,53,26.0377358490566,Bus Station,45.4903011,-122.6376136
812,6810,NE 15th & Prescott,0,1.0,1,0,1380,72,19.166666666666668,Bus Station,45.4903011,-122.6376136
813,6810,NE 15th & Prescott,1,1.0,1,0,1380,53,26.0377358490566,Bus Station,45.487074,-122.6375518
814,6787,NE 15th & Going,0,3.0,1,0,1380,72,19.166666666666668,Bus Station,45.487074,-122.6375518
815,6787,NE 15th & Going,1,2.0,1,0,1380,53,26.0377358490566,Bus Station,45.4847282,-122.6374929
816,6773,NE 15th & Alberta,0,21.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847282,-122.6374929
817,6773,NE 15th & Alberta,1,15.5,1,0,1380,53,26.0377358490566,Bus Station,45.4847127,-122.6343339
818,6814,NE 15th & Sumner,0,2.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847127,-122.6343339
819,6814,NE 15th & Sumner,1,1.0,1,0,1380,53,26.0377358490566,Bus Station,45.4847165,-122.6298298
820,6795,NE 15th & Killingsworth,0,19.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847165,-122.6298298
821,6795,NE 15th & Killingsworth,1,9.0,1,0,1380,53,26.0377358490566,Bus Station,45.4847226,-122.62773115
822,6792,NE 15th & Jarrett,0,2.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847226,-122.62773115
823,6792,NE 15th & Jarrett,1,1.5,1,0,1380,53,26.0377358490566,Bus Station,45.4847242,-122.6256923
824,6771,NE 15th & Ainsworth,0,1.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847242,-122.6256923
825,6771,NE 15th & Ainsworth,1,1.5,1,0,1380,53,26.0377358490566,Bus Station,45.4847095,-122.6205825
826,6790,NE 15th & Holman,0,1.0,1,0,1380,72,19.166666666666668,Bus Station,45.4847095,-122.6205825
827,6790,NE 15th & Holman,1,1.0,1,0,1380,53,26.0377358490566,Bus Station,45.4846923,-122.6175102
828,6803,NE 15th & Rosa Parks Way,0,2.0,1,0,1380,72,19.166666666666668,Bus Station,45.4846923,-122.6175102
829,6803,NE 15th & Rosa Parks Way,1,1.0,1,0,1380,53,26.0377358490566,Bus Station,45.4846947,-122.6144436
830,6780,NE 15th & Dekum,0,2.0,1,0,1380,72,19.166666666666668,Bus Station,45.4846947,-122.6144436
831,6780,NE 15th & Dekum,1,1.0,1,0,1380,53,26.0377358490566,Bus Station,45.48469225,-122.6110963
832,1275,NE Dekum & Claremont,0,9.0,3,0,1380,143,9.65034965034965,Bus Station,45.48469225,-122.6110963
833,1275,NE Dekum & Claremont,1,7.0,3,0,1380,115,12.0,Bus Station,45.4846657,-122.6087494
834,1267,NE Dekum & Durham,0,11.0,3,0,1380,143,9.65034965034965,Bus Station,45.4846657,-122.6087494
835,1267,NE Dekum & Durham,1,8.0,3,0,1380,115,12.0,Bus Station,45.4830456,-122.6072942
836,1292,NE Dekum & 6th,0,5.0,3,0,1380,143,9.65034965034965,Bus Station,45.4830456,-122.6072942
837,1292,NE Dekum & 6th,1,5.5,3,0,1380,115,12.0,Bus Station,45.4830449,-122.6047183
838,1273,NE Dekum & M L King,0,23.0,3,0,1380,143,9.65034965034965,Bus Station,45.4830449,-122.6047183
839,1273,NE Dekum & M L King,1,14.5,3,0,1380,115,12.0,Bus Station,45.4830476,-122.6021461
840,7636,SW 5th & Harvey Milk,0,243.0,4,0,1380,166,8.313253012048193,Bus Station,45.4830476,-122.6021461
841,7636,SW 5th & Harvey Milk,1,172.5,4,0,1380,148,9.324324324324325,Bus Station,45.4830461,-122.599568
842,7640,SW 5th & Taylor,0,430.0,4,0,1380,166,8.313253012048193,Bus Station,45.4830461,-122.599568
843,7640,SW 5th & Taylor,1,287.0,4,0,1380,148,9.324324324324325,Bus Station,45.48305085,-122.59684185
844,7602,SW 5th & Harrison,0,368.0,5,0,1380,188,7.340425531914893,Bus Station,45.48305085,-122.59684185
845,7602,SW 5th & Harrison,1,154.5,5,0,1380,170,8.117647058823529,Bus Station,45.4830544,-122.5944219
846,13778,SE Division Pl & 8th,0,20.0,4,0,1380,165,8.363636363636363,Bus Station,45.4830544,-122.5944219
847,13778,SE Division Pl & 8th,1,13.5,4,0,1380,147,9.387755102040815,Bus Station,45.48305565,-122.592089
848,13791,SE Milwaukie & Gideon,0,22.0,6,0,1380,168,8.214285714285714,Bus Station,45.48305565,-122.592089
849,13791,SE Milwaukie & Gideon,1,15.0,6,0,1380,150,9.2,Bus Station,45.483058,-122.589252
850,13792,SE Powell & 12th,0,185.0,4,0,1380,177,7.796610169491525,Bus Station,45.483058,-122.589252
851,13792,SE Powell & 12th,1,117.0,4,0,1380,144,9.583333333333334,Bus Station,45.4830603,-122.586674
852,4622,SE Powell & 21st,0,58.0,2,0,1380,71,19.43661971830986,Bus Station,45.4830603,-122.586674
853,4622,SE Powell & 21st,1,34.5,2,0,1380,61,22.62295081967213,Bus Station,45.4830665,-122.5823694
854,4625,SE Powell & 24th,0,18.0,2,0,1380,71,19.43661971830986,Bus Station,45.4830665,-122.5823694
855,4625,SE Powell & 24th,1,3.5,2,0,1380,61,22.62295081967213,Bus Station,45.4828101,-122.5789559
856,4627,SE Powell & 26th,0,118.0,2,0,1380,71,19.43661971830986,Bus Station,45.4828101,-122.5789559
857,4627,SE Powell & 26th,1,54.5,2,0,1380,61,22.62295081967213,Bus Station,45.4821047,-122.5768784
858,4644,SE Powell & 33rd,0,95.0,2,0,1380,71,19.43661971830986,Bus Station,45.4821047,-122.5768784
859,4644,SE Powell & 33rd,1,70.0,2,0,1380,61,22.62295081967213,Bus Station,45.4822577,-122.5709368
860,4647,SE Powell & 34th,0,40.0,2,0,1380,71,19.43661971830986,Bus Station,45.4822577,-122.5709368
861,4647,SE Powell & 34th,1,19.0,2,0,1380,61,22.62295081967213,Bus Station,45.4822179,-122.5686114
862,4648,SE Powell & 36th Pl,0,17.0,2,0,1380,71,19.43661971830986,Bus Station,45.4822179,-122.5686114
863,4648,SE Powell & 36th Pl,1,11.5,2,0,1380,61,22.62295081967213,Bus Station,45.4828086,-122.5686076
864,4651,SE Powell & Cesar Chavez Blvd,0,142.0,2,0,1380,71,19.43661971830986,Bus Station,45.4828086,-122.5686076
865,4651,SE Powell & Cesar Chavez Blvd,1,107.5,2,0,1380,61,22.62295081967213,Bus Station,45.48267475,-122.5634605
866,4656,SE Powell & 42nd,0,16.0,2,0,1380,71,19.43661971830986,Bus Station,45.48267475,-122.5634605
867,4656,SE Powell & 42nd,1,15.0,2,0,1380,61,22.62295081967213,Bus Station,45.48257185,-122.55957865
868,4662,SE Powell & 47th,0,7.0,2,0,1380,71,19.43661971830986,Bus Station,45.48257185,-122.55957865
869,4662,SE Powell & 47th,1,3.5,2,0,1380,61,22.62295081967213,Bus Station,45.4825716,-122.5572572
870,4666,SE Powell & 50th/Foster,0,40.0,2,0,1380,71,19.43661971830986,Bus Station,45.4825716,-122.5572572
871,4666,SE Powell & 50th/Foster,1,27.5,2,0,1380,61,22.62295081967213,Bus Station,45.4826223,-122.5557134
872,4667,SE Powell & 52nd,0,88.0,2,0,1380,71,19.43661971830986,Bus Station,45.4826223,-122.5557134
873,4667,SE Powell & 52nd,1,47.5,2,0,1380,61,22.62295081967213,Bus Station,45.4827692,-122.55129315
874,11920,SE Powell & 57th,0,13.0,2,0,1380,71,19.43661971830986,Bus Station,45.4827692,-122.55129315
875,11920,SE Powell & 57th,1,7.0,2,0,1380,61,22.62295081967213,Bus Station,45.4828452,-122.5491167
876,4675,SE Powell & 60th,0,14.0,2,0,1380,71,19.43661971830986,Bus Station,45.4828452,-122.5491167
877,4675,SE Powell & 60th,1,11.0,2,0,1380,61,22.62295081967213,Bus Station,45.4829008,-122.5471931
878,11921,SE Powell & 62nd,0,8.0,2,0,1380,71,19.43661971830986,Bus Station,45.4829008,-122.5471931
879,11921,SE Powell & 62nd,1,5.0,2,0,1380,61,22.62295081967213,Bus Station,45.48298015,-122.5447851
880,4679,SE Powell & 65th,0,13.0,2,0,1380,71,19.43661971830986,Bus Station,45.48298015,-122.5447851
881,4679,SE Powell & 65th,1,9.5,2,0,1380,61,22.62295081967213,Bus Station,45.4830708,-122.5420046
882,4680,SE Powell & 67th,0,7.0,2,0,1380,71,19.43661971830986,Bus Station,45.4830708,-122.5420046
883,4680,SE Powell & 67th,1,4.5,2,0,1380,61,22.62295081967213,Bus Station,45.4832371,-122.5379593
884,4682,SE Powell & 69th,0,17.0,2,0,1380,71,19.43661971830986,Bus Station,45.4832371,-122.5379593
885,4682,SE Powell & 69th,1,6.5,2,0,1380,61,22.62295081967213,Bus Station,45.4833934,-122.5321909
